index,year,variable,annual_mean,long_term_mean,anomaly
9,2012,WB,0.07665062887938692,0.03658120243697321,0.040069426442413715
9,2013,Prain,0.7092186876751616,0.5568086769179893,0.1524100107571723
9,2013,Psnow,0,0,0
9,2013,SWE,0,0,0
9,2013,Msnow,0,0,0
9,2013,Total,0.7092186876751616,0.5568086769179893,0.1524100107571723
9,2013,Rech,0.03441850449856819,0.04307181194386765,-0.008653307445299463
9,2013,Eac,0.6870808939776887,0.5202274744810179,0.16685341949667076
9,2013,SM,2.817931257611149,4.680357896811975,-1.8624266392008257
9,2013,Qg,0.04308524045846572,0.042490391703519634,5.948487549460868e-4
9,2013,Q0,0,0,0
9,2013,Q1,0.0033825226087470877,0.010708977095251385,-0.0073264544865042965
9,2013,Q2,0.039702717849718634,0.03178141460826813,0.007921303241450503
9,2013,STZ,0.03441850449856819,0.04307181194386765,-0.008653307445299463
9,2013,SUZ,0.04955452259740156,0.11742699667371927,-0.0678724740763177
9,2013,SLZ,5.380273582550657,4.306826199661962,1.0734473828886957
9,2013,q_sim,0.043260273972602736,0.04250668231305312,7.535916595496142e-4
9,2013,WB,0.022137793697472912,0.03658120243697321,-0.014443408739500296
9,2014,Prain,0.3406253384664672,0.5568086769179893,-0.2161833384515221
9,2014,Psnow,0,0,0
9,2014,SWE,0,0,0
9,2014,Msnow,0,0,0
9,2014,Total,0.3406253384664672,0.5568086769179893,-0.2161833384515221
9,2014,Rech,0.0022574105279857893,0.04307181194386765,-0.040814401415881864
9,2014,Eac,0.33843718762247377,0.5202274744810179,-0.18179028685854415
9,2014,SM,0.7420453307682517,4.680357896811975,-3.938312566043723
9,2014,Qg,0.010838207865112118,0.042490391703519634,-0.03165218383840752
9,2014,Q0,0,0,0
9,2014,Q1,0,0.010708977095251385,-0.010708977095251385
9,2014,Q2,0.010838207865112118,0.03178141460826813,-0.020943206743156015
9,2014,STZ,0.0022574105279857893,0.04307181194386765,-0.040814401415881864
9,2014,SUZ,0.0022574105279857893,0.11742699667371927,-0.11516958614573347
9,2014,SLZ,1.4687287575520156,4.306826199661962,-2.8380974421099463
9,2014,q_sim,0.010904109589041111,0.04250668231305312,-0.03160257272401201
9,2014,WB,0.0021881508439932948,0.03658120243697321,-0.034393051592979916
9,2015,Prain,1.0879447405364162,0.5568086769179893,0.5311360636184269
9,2015,Psnow,0,0,0
9,2015,SWE,0,0,0
9,2015,Msnow,0,0,0
9,2015,Total,1.0879447405364162,0.5568086769179893,0.5311360636184269
9,2015,Rech,0.3400220777703402,0.04307181194386765,0.29695026582647255
9,2015,Eac,0.7319306404783766,0.5202274744810179,0.21170316599735872
9,2015,SM,35.86686515305758,4.680357896811975,31.186507256245605
9,2015,Qg,0.2989123138677315,0.042490391703519634,0.25642192216421184
9,2015,Q0,0,0,0
9,2015,Q1,0.17393450115863815,0.010708977095251385,0.16322552406338675
9,2015,Q2,0.12497781270909368,0.03178141460826813,0.09319639810082556
9,2015,STZ,0.3400220777703402,0.04307181194386765,0.29695026582647255
9,2015,SUZ,1.6265703320139917,0.11742699667371927,1.5091433353402723
9,2015,SLZ,16.936241661563372,4.306826199661962,12.62941546190141
9,2015,q_sim,0.29849315068493126,0.04250668231305312,0.25598646837187816
9,2015,WB,0.356014100058039,0.03658120243697321,0.3194328976210658
9,2016,Prain,0.4910069193450968,0.5568086769179893,-0.06580175757289247
9,2016,Psnow,0,0,0
9,2016,SWE,0,0,0
9,2016,Msnow,0,0,0
9,2016,Total,0.4910069193450968,0.5568086769179893,-0.06580175757289247
9,2016,Rech,0.0272129352717968,0.04307181194386765,-0.01585887667207085
9,2016,Eac,0.4797091084110575,0.5202274744810179,-0.0405183660699604
9,2016,SM,4.7000986996260385,4.680357896811975,0.019740802814063763
9,2016,Qg,0.058958265244424456,0.042490391703519634,0.016467873540904822
9,2016,Q0,0,0,0
9,2016,Q1,3.63963052768889e-4,0.010708977095251385,-0.010345014042482496
9,2016,Q2,0.05859430219165556,0.03178141460826813,0.02681288758338743
9,2016,STZ,0.0272129352717968,0.04307181194386765,-0.01585887667207085
9,2016,SUZ,0.029270214690959924,0.11742699667371927,-0.08815678198275934
9,2016,SLZ,7.940347493666323,4.306826199661962,3.6335212940043613
9,2016,q_sim,0.05918032786885244,0.04250668231305312,0.016673645555799317
9,2016,WB,0.011297810934039075,0.03658120243697321,-0.025283391502934134
9,2017,Prain,0.48741167897821175,0.5568086769179893,-0.06939699793977755
9,2017,Psnow,0,0,0
9,2017,SWE,0,0,0
9,2017,Msnow,0,0,0
9,2017,Total,0.48741167897821175,0.5568086769179893,-0.06939699793977755
9,2017,Rech,0.01761398537853844,0.04307181194386765,-0.025457826565329213
9,2017,Eac,0.4675423568032513,0.5202274744810179,-0.052685117677766624
9,2017,SM,3.904608701811334,4.680357896811975,-0.7757491950006408
9,2017,Qg,0.022208783348580653,0.042490391703519634,-0.02028160835493898
9,2017,Q0,0,0,0
9,2017,Q1,1.9061772217785394e-4,0.010708977095251385,-0.01051835937307353
9,2017,Q2,0.022018165626402797,0.03178141460826813,-0.009763248981865334
9,2017,STZ,0.01761398537853844,0.04307181194386765,-0.025457826565329213
9,2017,SUZ,0.01915983740088512,0.11742699667371927,-0.09826715927283415
9,2017,SLZ,2.983769406023156,4.306826199661962,-1.3230567936388056
9,2017,q_sim,0.021452054794520545,0.04250668231305312,-0.021054627518532577
9,2017,WB,0.01986932217496054,0.03658120243697321,-0.016711880262012667
9,2018,Prain,0.3474872585857071,0.5568086769179893,-0.20932141833228218
9,2018,Psnow,0,0,0
9,2018,SWE,0,0,0
9,2018,Msnow,0,0,0
9,2018,Total,0.3474872585857071,0.5568086769179893,-0.20932141833228218
9,2018,Rech,0.009025053760135054,0.04307181194386765,-0.034046758183732595
9,2018,Eac,0.3394635509218437,0.5202274744810179,-0.1807639235591742
9,2018,SM,2.242286735681431,4.680357896811975,-2.438071161130544
9,2018,Qg,0.011879497359160579,0.042490391703519634,-0.030610894344359055
9,2018,Q0,0,0,0
9,2018,Q1,3.442055864318782e-5,0.010708977095251385,-0.010674556536608197
9,2018,Q2,0.011845076800517391,0.03178141460826813,-0.01993633780775074
9,2018,STZ,0.009025053760135054,0.04307181194386765,-0.034046758183732595
9,2018,SUZ,0.00923991585931661,0.11742699667371927,-0.10818708081440266
9,2018,SLZ,1.6051735811723287,4.306826199661962,-2.701652618489633
9,2018,q_sim,0.012191780821917813,0.04250668231305312,-0.03031490149113531
9,2018,WB,0.008023707663863504,0.03658120243697321,-0.028557494773109704
9,2019,Prain,0.7150235380271603,0.5568086769179893,0.15821486110917105
9,2019,Psnow,0,0,0
9,2019,SWE,0,0,0
9,2019,Msnow,0,0,0
9,2019,Total,0.7150235380271603,0.5568086769179893,0.15821486110917105
9,2019,Rech,0.05822037340650282,0.04307181194386765,0.015148561462635171
9,2019,Eac,0.6540471336279878,0.5202274744810179,0.13381965914696992
9,2019,SM,4.93950080780214,4.680357896811975,0.25914291099016484
9,2019,Qg,0.046800508732264164,0.042490391703519634,0.00431011702874453
9,2019,Q0,0,0,0
9,2019,Q1,0.014688858774363404,0.010708977095251385,0.0039798816791120194
9,2019,Q2,0.03211164995790076,0.03178141460826813,3.302353496326266e-4
9,2019,STZ,0.05822037340650282,0.04307181194386765,0.015148561462635171
9,2019,SUZ,0.14817972545554164,0.11742699667371927,0.030752728781822378
9,2019,SLZ,4.3515777084724645,4.306826199661962,0.04475150881050283
9,2019,q_sim,0.046520547945205604,0.04250668231305312,0.0040138656321524815
9,2019,WB,0.060976404399172734,0.03658120243697321,0.024395201962199527
9,2020,Prain,0.7506093657157789,0.5568086769179893,0.19380068879778956
9,2020,Psnow,0,0,0
9,2020,SWE,0,0,0
9,2020,Msnow,0,0,0
9,2020,Total,0.7506093657157789,0.5568086769179893,0.19380068879778956
9,2020,Rech,0.05846956496617941,0.04307181194386765,0.015397753022311757
9,2020,Eac,0.695098663651662,0.5202274744810179,0.17487118917064404
9,2020,SM,5.605506590688106,4.680357896811975,0.9251486938761309
9,2020,Qg,0.05769770265659311,0.042490391703519634,0.015207310953073476
9,2020,Q0,0,0,0
9,2020,Q1,0.009373300969740199,0.010708977095251385,-0.0013356761255111857
9,2020,Q2,0.0483244016868529,0.03178141460826813,0.016542987078584766
9,2020,STZ,0.05846956496617941,0.04307181194386765,0.015397753022311757
9,2020,SUZ,0.12123689297929226,0.11742699667371927,0.0038098963055729906
9,2020,SLZ,6.548632332236762,4.306826199661962,2.2418061325748004
9,2020,q_sim,0.05792349726775957,0.04250668231305312,0.015416814954706447
9,2020,WB,0.05551070206411628,0.03658120243697321,0.01892949962714307
9,2021,Prain,0.22786292865771066,0.5568086769179893,-0.32894574826027867
9,2021,Psnow,0,0,0
9,2021,SWE,0,0,0
9,2021,Msnow,0,0,0
9,2021,Total,0.22786292865771066,0.5568086769179893,-0.32894574826027867
9,2021,Rech,0.004484520101945196,0.04307181194386765,-0.03858729184192246
9,2021,Eac,0.22419333611499556,0.5202274744810179,-0.2960341383660223
9,2021,SM,1.2530416714662391,4.680357896811975,-3.4273162253457357
9,2021,Qg,0.0174993049255,0.042490391703519634,-0.024991086778019634
9,2021,Q0,0,0,0
9,2021,Q1,0,0.010708977095251385,-0.010708977095251385
9,2021,Q2,0.0174993049255,0.03178141460826813,-0.014282109682768131
9,2021,STZ,0.004484520101945196,0.04307181194386765,-0.03858729184192246
9,2021,SUZ,0.004484519552673018,0.11742699667371927,-0.11294247712104624
9,2021,SLZ,2.3714005766568325,4.306826199661962,-1.9354256230051292
9,2021,q_sim,0.017616438356164364,0.04250668231305312,-0.02489024395688876
9,2021,WB,0.0036695925427151425,0.03658120243697321,-0.032911609894258065
9,2022,Prain,0.8880291867626277,0.5568086769179893,0.33122050984463836
9,2022,Psnow,0,0,0
9,2022,SWE,0,0,0
9,2022,Msnow,0,0,0
9,2022,Total,0.8880291867626277,0.5568086769179893,0.33122050984463836
9,2022,Rech,0.09373902729762298,0.04307181194386765,0.05066721535375533
9,2022,Eac,0.7933492190932919,0.5202274744810179,0.273121744612274
9,2022,SM,5.249554620853474,4.680357896811975,0.5691967240414995
9,2022,Qg,0.07147793171620324,0.042490391703519634,0.02898754001268361
9,2022,Q0,0,0,0
9,2022,Q1,0.02255811535025655,0.010708977095251385,0.011849138255005165
9,2022,Q2,0.04891981636594669,0.03178141460826813,0.017138401757678556
9,2022,STZ,0.09373902729762298,0.04307181194386765,0.05066721535375533
9,2022,SUZ,0.22632803063095044,0.11742699667371927,0.10890103395723118
9,2022,SLZ,6.629319349199104,4.306826199661962,2.3224931495371424
9,2022,q_sim,0.07117808219178091,0.04250668231305312,0.028671399878727792
9,2022,WB,0.09467996766933513,0.03658120243697321,0.058098765232361925
10,1981,Prain,0.20297866786624819,0.25638293507532645,-0.05340426720907826
10,1981,Psnow,0.2500067263671583,0.21118052846079832,0.038826197906359994
10,1981,SWE,2.230059228457554,5.3549042743750634,-3.1248450459175094
10,1981,Msnow,0.24200758065401531,0.21084051291376368,0.03116706774025163
10,1981,Total,0.44498624852026114,0.4672234479890892,-0.022237199468828073
10,1981,Rech,0.08061314306721731,0.05547397184960467,0.025139171217612645
10,1981,Eac,0.6143734140072137,0.41757231215431795,0.19680110185289573
10,1981,SM,13.37820336035553,6.177454908672068,7.200748451683461
10,1981,Qg,0.07320983451980145,0.05537569620192296,0.017834138317878494
10,1981,Q0,0,0,0
10,1981,Q1,0.013253459027832551,0.011891705810393557,0.0013617532174389942
10,1981,Q2,0.05995637549196894,0.04348399039152927,0.01647238510043967
10,1981,STZ,0.08061314306721731,0.05547397184960467,0.025139171217612645
10,1981,SUZ,0.14866415342857384,0.1298849885132213,0.01877916491535253
10,1981,SLZ,8.124927476903556,5.892688899863085,2.232238577040471
10,1981,q_sim,0.07318681318681325,0.05540908794574979,0.017777725241063462
10,1981,WB,-0.41139474614096566,-0.1611893770789915,-0.25020536906197416
10,1982,Prain,0.3017215245358911,0.25638293507532645,0.04533858946056463
10,1982,Psnow,0.6030556087611832,0.21118052846079832,0.3918750803003849
10,1982,SWE,22.708613335944598,5.3549042743750634,17.353709061569536
10,1982,Msnow,0.5027228273043607,0.21084051291376368,0.291882314390597
10,1982,Total,0.8044443518402501,0.4672234479890892,0.3372209038511609
10,1982,Rech,0.1553069240683933,0.05547397184960467,0.09983295221878863
10,1982,Eac,0.6457558333687607,0.41757231215431795,0.2281835212144428
10,1982,SM,9.04384190819985,6.177454908672068,2.8663869995277818
10,1982,Qg,0.1482689074166603,0.05537569620192296,0.09289321121473734
10,1982,Q0,0,0,0
10,1982,Q1,0.07469495675389914,0.011891705810393557,0.06280325094350558
10,1982,Q2,0.073573950662761,0.04348399039152927,0.03008996027123173
10,1982,STZ,0.1553069240683933,0.05547397184960467,0.09983295221878863
10,1982,SUZ,0.6827802819867462,0.1298849885132213,0.552895293473525
10,1982,SLZ,9.970299378825619,5.892688899863085,4.077610478962534
10,1982,q_sim,0.14827397260273972,0.05540908794574979,0.09286488465698994
10,1982,WB,-0.3440343088328699,-0.1611893770789915,-0.1828449317538784
10,1983,Prain,0.36750491127939283,0.25638293507532645,0.11112197620406639
10,1983,Psnow,0.24008163580504085,0.21118052846079832,0.028901107344242533
10,1983,SWE,6.584517873471132,5.3549042743750634,1.2296135990960684
10,1983,Msnow,0.3001921326235528,0.21084051291376368,0.08935161970978914
10,1983,Total,0.6676970439029446,0.4672234479890892,0.20047359591385538
10,1983,Rech,0.07984876507455776,0.05547397184960467,0.024374793224953097
10,1983,Eac,0.6122799213830493,0.41757231215431795,0.19470760922873137
10,1983,SM,7.986531369647596,6.177454908672068,1.809076460975528
10,1983,Qg,0.08393538743943468,0.05537569620192296,0.028559691237511724
10,1983,Q0,0,0,0
10,1983,Q1,0.006491545889155987,0.011891705810393557,-0.00540015992123757
10,1983,Q2,0.07744384155027872,0.04348399039152927,0.03395985115874946
10,1983,STZ,0.07984876507455776,0.05547397184960467,0.024374793224953097
10,1983,SUZ,0.10668911241365031,0.1298849885132213,-0.023195876099570994
10,1983,SLZ,10.494723721468265,5.892688899863085,4.60203482160518
10,1983,q_sim,0.08408219178082194,0.05540908794574979,0.02867310383507215
10,1983,WB,-0.24477501010365588,-0.1611893770789915,-0.08358563302466437
10,1984,Prain,0.18685238661189033,0.25638293507532645,-0.06953054846343612
10,1984,Psnow,0.1424880259826695,0.21118052846079832,-0.06869250247812883
10,1984,SWE,7.2499783192407685,5.3549042743750634,1.895074044865705
10,1984,Msnow,0.16509027226569983,0.21084051291376368,-0.04575024064806385
10,1984,Total,0.35194265887759035,0.4672234479890892,-0.11528078911149886
10,1984,Rech,0.03579337449757545,0.05547397184960467,-0.01968059735202922
10,1984,Eac,0.2984955389470294,0.41757231215431795,-0.11907677320728854
10,1984,SM,3.6124755544921086,6.177454908672068,-2.5649793541799597
10,1984,Qg,0.04109708185459061,0.05537569620192296,-0.014278614347332352
10,1984,Q0,0,0,0
10,1984,Q1,0.003802505088164358,0.011891705810393557,-0.008089200722229198
10,1984,Q2,0.03729457676642625,0.04348399039152927,-0.006189413625103016
10,1984,STZ,0.03579337449757545,0.05547397184960467,-0.01968059735202922
10,1984,SUZ,0.05119568879300422,0.1298849885132213,-0.07868929972021708
10,1984,SLZ,5.053936783580488,5.892688899863085,-0.8387521162825973
10,1984,q_sim,0.04095628415300544,0.05540908794574979,-0.01445280379274435
10,1984,WB,-0.11164315233513933,-0.1611893770789915,0.049546224743852174
10,1985,Prain,0.21065593787072667,0.25638293507532645,-0.04572699720459977
10,1985,Psnow,0.16155742983787896,0.21118052846079832,-0.04962309862291936
10,1985,SWE,3.7367913631764873,5.3549042743750634,-1.6181129111985761
10,1985,Msnow,0.13361466810663702,0.21084051291376368,-0.07722584480712666
10,1985,Total,0.3442706059773639,0.4672234479890892,-0.1229528420117253
10,1985,Rech,0.022101922531883166,0.05547397184960467,-0.0333720493177215
10,1985,Eac,0.3111899308775442,0.41757231215431795,-0.10638238127677374
10,1985,SM,4.728312757508995,6.177454908672068,-1.4491421511630733
10,1985,Qg,0.02361836379321737,0.05537569620192296,-0.03175733240870559
10,1985,Q0,0,0,0
10,1985,Q1,6.094196963075953e-4,0.011891705810393557,-0.011282286114085962
10,1985,Q2,0.023008944096909775,0.04348399039152927,-0.020475046294619492
10,1985,STZ,0.022101922531883166,0.05547397184960467,-0.0333720493177215
10,1985,SUZ,0.023773010564571085,0.1298849885132213,-0.10611197794865022
10,1985,SLZ,3.1180337465956596,5.892688899863085,-2.7746551532674255
10,1985,q_sim,0.0235890410958904,0.05540908794574979,-0.03182004684985938
10,1985,WB,-0.10053399300681758,-0.1611893770789915,0.060655384072173926
10,1986,Prain,0.2595034591697435,0.25638293507532645,0.003120524094417043
10,1986,Psnow,0.3606872981710904,0.21118052846079832,0.1495067697102921
10,1986,SWE,11.441725160361003,5.3549042743750634,6.086820885985939
10,1986,Msnow,0.38969084241027097,0.21084051291376368,0.17885032949650728
10,1986,Total,0.6491943015800161,0.4672234479890892,0.1819708535909269
10,1986,Rech,0.10754765230590164,0.05547397184960467,0.05207368045629698
10,1986,Eac,0.5361432815574896,0.41757231215431795,0.11857096940317163
10,1986,SM,7.828856232467154,6.177454908672068,1.6514013237950858
10,1986,Qg,0.09952318601734712,0.05537569620192296,0.044147489815424164
10,1986,Q0,0,0,0
10,1986,Q1,0.03400999626350087,0.011891705810393557,0.02211829045310731
10,1986,Q2,0.0655131897538462,0.04348399039152927,0.022029199362316926
10,1986,STZ,0.10754765230590164,0.05547397184960467,0.05207368045629698
10,1986,SUZ,0.3268581790139602,0.1298849885132213,0.1969731905007389
10,1986,SLZ,8.877953531429212,5.892688899863085,2.9852646315661264
10,1986,q_sim,0.09945205479452052,0.05540908794574979,0.04404296684877073
10,1986,WB,-0.2766398223877463,-0.1611893770789915,-0.11545044530875481
10,1987,Prain,0.3372413063375197,0.25638293507532645,0.08085837126219325
10,1987,Psnow,0.08289637663800922,0.21118052846079832,-0.1282841518227891
10,1987,SWE,1.1965048991458553,5.3549042743750634,-4.158399375229208
10,1987,Msnow,0.10737093876836792,0.21084051291376368,-0.10346957414539576
10,1987,Total,0.44461224510588854,0.4672234479890892,-0.022611202883200676
10,1987,Rech,0.04074693630155781,0.05547397184960467,-0.014727035548046857
10,1987,Eac,0.39312671073788796,0.41757231215431795,-0.024445601416429985
10,1987,SM,5.035063382363753,6.177454908672068,-1.142391526308315
10,1987,Qg,0.04596702465378757,0.05537569620192296,-0.009408671548135392
10,1987,Q0,0,0,0
10,1987,Q1,0.0026270694255966297,0.011891705810393557,-0.009264636384796927
10,1987,Q2,0.04333995522819094,0.04348399039152927,-1.4403516333832966e-4
10,1987,STZ,0.04074693630155781,0.05547397184960467,-0.014727035548046857
10,1987,SUZ,0.05031865752795682,0.1298849885132213,-0.07956633098526449
10,1987,SLZ,5.873170120639902,5.892688899863085,-0.019518779223183458
10,1987,q_sim,0.0464383561643836,0.05540908794574979,-0.00897073178136619
10,1987,WB,-0.05588540440036835,-0.1611893770789915,0.10530397267862315
10,1988,Prain,0.4298220706035928,0.25638293507532645,0.17343913552826634
10,1988,Psnow,0.15135915422519444,0.21118052846079832,-0.05982137423560388
10,1988,SWE,1.3707055565863986,5.3549042743750634,-3.984198717788665
10,1988,Msnow,0.13418784389889182,0.21084051291376368,-0.07665266901487186
10,1988,Total,0.5640099145024856,0.4672234479890892,0.0967864665133964
10,1988,Rech,0.06706787085489171,0.05547397184960467,0.011593899005287046
10,1988,Eac,0.4778706612538204,0.41757231215431795,0.060298349099502435
10,1988,SM,8.028687462323951,6.177454908672068,1.851232553651883
10,1988,Qg,0.061994052556724154,0.05537569620192296,0.006618356354801194
10,1988,Q0,0,0,0
10,1988,Q1,0.005691104110631255,0.011891705810393557,-0.006200601699762302
10,1988,Q2,0.056302948446092876,0.04348399039152927,0.012818958054563609
10,1988,STZ,0.06706787085489171,0.05547397184960467,0.011593899005287046
10,1988,SUZ,0.10272315812548324,0.1298849885132213,-0.027161830387738062
10,1988,SLZ,7.629837012439488,5.892688899863085,1.7371481125764028
10,1988,q_sim,0.06180327868852455,0.05540908794574979,0.006394190742774766
10,1988,WB,-0.048048590650228,-0.1611893770789915,0.1131407864287635
10,1989,Prain,0.3608101498995161,0.25638293507532645,0.10442721482418965
10,1989,Psnow,0.18574251068105968,0.21118052846079832,-0.025438017779738642
10,1989,SWE,7.643818082926647,5.3549042743750634,2.288913808551584
10,1989,Msnow,0.1999403333786456,0.21084051291376368,-0.01090017953511807
10,1989,Total,0.5607504832781615,0.4672234479890892,0.09352703528907225
10,1989,Rech,0.0716369934132356,0.05547397184960467,0.016163021563630926
10,1989,Eac,0.48424191757930535,0.41757231215431795,0.0666696054249874
10,1989,SM,7.705636116016597,6.177454908672068,1.5281812073445291
10,1989,Qg,0.0683130537928866,0.05537569620192296,0.012937357590963643
10,1989,Q0,0,0,0
10,1989,Q1,0.011262723116430815,0.011891705810393557,-6.289826939627416e-4
10,1989,Q2,0.057050330676455804,0.04348399039152927,0.013566340284926537
10,1989,STZ,0.0716369934132356,0.05547397184960467,0.016163021563630926
10,1989,SUZ,0.12660580683156542,0.1298849885132213,-0.0032791816816558905
10,1989,SLZ,7.73111775813831,5.892688899863085,1.8384288582752246
10,1989,q_sim,0.06821917808219179,0.05540908794574979,0.012810090136442
10,1989,WB,-0.12343176767978903,-0.1611893770789915,0.037757609399202474
10,1990,Prain,0.16051216974860252,0.25638293507532645,-0.09587076532672392
10,1990,Psnow,0.49898997008278245,0.21118052846079832,0.28780944162198413
10,1990,SWE,10.753570379170707,5.3549042743750634,5.398666104795644
10,1990,Msnow,0.412488392196954,0.21084051291376368,0.2016478792831903
10,1990,Total,0.5730005619455573,0.4672234479890892,0.10577711395646805
10,1990,Rech,0.08032842411308654,0.05547397184960467,0.024854452263481867
10,1990,Eac,0.5321654029384112,0.41757231215431795,0.11459309078409324
10,1990,SM,7.5098950392756025,6.177454908672068,1.3324401306035343
10,1990,Qg,0.08656377795002354,0.05537569620192296,0.03118808174810058
10,1990,Q0,0,0,0
10,1990,Q1,0.01959912110435132,0.011891705810393557,0.007707415293957763
10,1990,Q2,0.06696465684567227,0.04348399039152927,0.023480666454142998
10,1990,STZ,0.08032842411308654,0.05547397184960467,0.024854452263481867
10,1990,SUZ,0.19797304329915433,0.1298849885132213,0.06808805478593302
10,1990,SLZ,9.074647623749362,5.892688899863085,3.181958723886277
10,1990,q_sim,0.08663013698630131,0.05540908794574979,0.031221049040551528
10,1990,WB,-0.3716532331898088,-0.1611893770789915,-0.2104638561108173
10,1991,Prain,0.5082388125775918,0.25638293507532645,0.2518558775022654
10,1991,Psnow,0.3151319317787398,0.21118052846079832,0.1039514033179415
10,1991,SWE,14.75728709813015,5.3549042743750634,9.402382823755087
10,1991,Msnow,0.37183556861044037,0.21084051291376368,0.1609950556966767
10,1991,Total,0.8800743811880333,0.4672234479890892,0.41285093319894406
10,1991,Rech,0.1660721962949588,0.05547397184960467,0.11059822444535414
10,1991,Eac,0.72847456326245,0.41757231215431795,0.310902251108132
10,1991,SM,10.449577686410976,6.177454908672068,4.2721227777389075
10,1991,Qg,0.16154987729760653,0.05537569620192296,0.10617418109568358
10,1991,Q0,0,0,0
10,1991,Q1,0.06409488358524527,0.011891705810393557,0.052203177774851714
10,1991,Q2,0.09745499371236138,0.04348399039152927,0.053971003320832114
10,1991,STZ,0.1660721962949588,0.05547397184960467,0.11059822444535414
10,1991,SUZ,0.5962567754902455,0.1298849885132213,0.4663717869770242
10,1991,SLZ,13.206514731383162,5.892688899863085,7.313825831520077
10,1991,q_sim,0.16158904109589037,0.05540908794574979,0.10617995315014059
10,1991,WB,-0.22023575068485818,-0.1611893770789915,-0.059046373605866675
10,1992,Prain,0.3591242557112742,0.25638293507532645,0.10274132063594776
10,1992,Psnow,0.3773110578076709,0.21118052846079832,0.16613052934687256
10,1992,SWE,9.969624356751053,5.3549042743750634,4.61472008237599
10,1992,Msnow,0.41003986321632097,0.21084051291376368,0.19919935030255728
10,1992,Total,0.7691641189275962,0.4672234479890892,0.30194067093850696
10,1992,Rech,0.09066240327413981,0.05547397184960467,0.03518843142453514
10,1992,Eac,0.5957334356793282,0.41757231215431795,0.1781611235250103
10,1992,SM,8.915239754051514,6.177454908672068,2.737784845379446
10,1992,Qg,0.07637901973202052,0.05537569620192296,0.02100332353009756
10,1992,Q0,0,0,0
10,1992,Q1,0.008214551427455558,0.011891705810393557,-0.003677154382937999
10,1992,Q2,0.068164468304565,0.04348399039152927,0.024680477913035737
10,1992,STZ,0.09066240327413981,0.05547397184960467,0.03518843142453514
10,1992,SUZ,0.12307135450776352,0.1298849885132213,-0.006813634005457786
10,1992,SLZ,9.237238857950421,5.892688899863085,3.3445499580873363
10,1992,q_sim,0.07642076502732242,0.05540908794574979,0.021011677081572637
10,1992,WB,-0.2366091799680541,-0.1611893770789915,-0.07541980288906261
10,1993,Prain,0.11158280945348979,0.25638293507532645,-0.14480012562183664
10,1993,Psnow,0.238306869120254,0.21118052846079832,0.027126340659455683
10,1993,SWE,3.3204484000684547,5.3549042743750634,-2.034455874306609
10,1993,Msnow,0.2383068691202539,0.21084051291376368,0.02746635620649021
10,1993,Total,0.34988967857374176,0.4672234479890892,-0.11733376941534746
10,1993,Rech,0.03819279636605518,0.05547397184960467,-0.017281175483549488
10,1993,Eac,0.4094360124934262,0.41757231215431795,-0.008136299660891744
10,1993,SM,6.560517073840167,6.177454908672068,0.38306216516809855
10,1993,Qg,0.05976665830064962,0.05537569620192296,0.004390962098726657
10,1993,Q0,0,0,0
10,1993,Q1,0.002596595759404753,0.011891705810393557,-0.009295110050988804
10,1993,Q2,0.05717006254124488,0.04348399039152927,0.013686072149715615
10,1993,STZ,0.03819279636605518,0.05547397184960467,-0.017281175483549488
10,1993,SUZ,0.049192649004253367,0.1298849885132213,-0.08069233950896794
10,1993,SLZ,7.747343100482694,5.892688899863085,1.854654200619609
10,1993,q_sim,0.05983561643835617,0.05540908794574979,0.004426528492606385
10,1993,WB,-0.29785320303993673,-0.1611893770789915,-0.13666382596094523
10,1994,Prain,0.28462566903376696,0.25638293507532645,0.028242733958440513
10,1994,Psnow,0.19243559384358533,0.21118052846079832,-0.018744934617212994
10,1994,SWE,4.469608973833258,5.3549042743750634,-0.8852953005418058
10,1994,Msnow,0.17733163735004698,0.21084051291376368,-0.033508875563716706
10,1994,Total,0.4619573063838146,0.4672234479890892,-0.00526614160527461
10,1994,Rech,0.04140837433741372,0.05547397184960467,-0.014065597512190949
10,1994,Eac,0.398372865698645,0.41757231215431795,-0.019199446455672953
10,1994,SM,4.7785100989927685,6.177454908672068,-1.3989448096792998
10,1994,Qg,0.041186615930551944,0.05537569620192296,-0.014189080271371016
10,1994,Q0,0,0,0
10,1994,Q1,0.005078078551908416,0.011891705810393557,-0.0068136272584851405
10,1994,Q2,0.03610853737864351,0.04348399039152927,-0.007375453012885759
10,1994,STZ,0.04140837433741372,0.05547397184960467,-0.014065597512190949
10,1994,SUZ,0.06654310945164131,0.1298849885132213,-0.06334187906158
10,1994,SLZ,4.89321185764202,5.892688899863085,-0.9994770422210655
10,1994,q_sim,0.04104109589041095,0.05540908794574979,-0.014367992055338834
10,1994,WB,-0.11374719666487768,-0.1611893770789915,0.04744218041411383
10,1995,Prain,0.32878143320252706,0.25638293507532645,0.07239849812720062
10,1995,Psnow,0.12717158430360936,0.21118052846079832,-0.08400894415718896
10,1995,SWE,2.8780720890693128,5.3549042743750634,-2.4768321853057507
10,1995,Msnow,0.0768858885803476,0.21084051291376368,-0.1339546243334161
10,1995,Total,0.40566732178287523,0.4672234479890892,-0.06155612620621398
10,1995,Rech,0.03194601778365529,0.05547397184960467,-0.02352795406594938
10,1995,Eac,0.39390080758913587,0.41757231215431795,-0.023671504565182078
