catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
49,439.101,260.438,31.818,48.348,3.808,0.052,0.000,0.052,31.505,449.708,-10.608,210.955,200.347,0.721,0.359,0.269,0.297,1.170,0.000,0.000,0.000,1.170,0.075,1.084,2.365,0.073,0.013,0.033,0.027,0.076,0.152,2.650,0.073,0.086,1.256,458.536,36.377,2060.000
50,391.979,274.710,30.475,37.900,2.382,0.060,0.000,0.060,29.126,435.938,-43.959,222.515,178.556,0.643,0.316,0.253,0.261,0.873,0.000,0.000,0.000,0.873,0.050,0.812,1.913,0.048,0.007,0.022,0.020,0.052,0.106,1.933,0.048,0.061,1.449,528.923,214.940,2060.000
51,447.958,260.951,32.431,46.073,3.004,0.066,0.000,0.066,32.786,457.535,-9.578,211.370,201.792,0.726,0.347,0.278,0.301,1.453,0.000,0.000,0.000,1.453,0.116,1.334,2.999,0.123,0.036,0.047,0.041,0.111,0.220,4.034,0.123,0.118,1.593,581.545,49.537,2060.000
52,438.597,260.482,32.232,44.779,2.963,0.063,0.000,0.063,32.231,454.091,-15.493,210.990,195.497,0.704,0.342,0.275,0.291,1.427,0.000,0.000,0.000,1.427,0.128,1.292,3.400,0.138,0.042,0.053,0.043,0.123,0.244,4.287,0.138,0.135,1.502,548.061,25.870,2060.000
53,444.584,260.396,31.927,46.901,3.184,0.063,0.000,0.063,32.140,453.580,-8.996,210.921,201.925,0.727,0.349,0.271,0.300,1.378,0.000,0.000,0.000,1.378,0.103,1.275,2.731,0.110,0.030,0.042,0.038,0.104,0.199,3.796,0.110,0.104,1.518,554.145,48.734,2060.000
54,392.802,273.964,30.020,37.112,2.328,0.060,0.000,0.060,28.833,434.441,-41.638,221.911,180.272,0.649,0.314,0.248,0.262,2.032,0.000,0.000,0.000,2.032,0.131,1.923,4.281,0.156,0.007,0.073,0.075,0.129,0.321,7.447,0.156,0.109,1.430,521.878,-237.045,2060.000
55,445.858,260.646,32.305,45.779,2.924,0.064,0.000,0.064,32.745,457.287,-11.429,211.123,199.694,0.719,0.343,0.277,0.297,1.378,0.000,0.000,0.000,1.378,0.103,1.275,2.731,0.110,0.030,0.042,0.038,0.104,0.199,3.796,0.110,0.104,1.547,564.733,59.322,2060.000
56,436.806,260.692,32.200,43.499,2.683,0.066,0.000,0.066,32.340,454.846,-18.039,211.160,193.121,0.695,0.334,0.275,0.287,1.329,0.000,0.000,0.000,1.329,0.106,1.219,2.871,0.113,0.033,0.043,0.038,0.106,0.202,3.723,0.113,0.110,1.578,576.145,90.242,2060.000
57,441.064,261.046,32.852,42.728,2.365,0.071,0.000,0.071,33.306,460.739,-19.675,211.447,191.772,0.690,0.327,0.285,0.287,1.329,0.000,0.000,0.000,1.329,0.106,1.219,2.871,0.113,0.033,0.043,0.038,0.106,0.202,3.723,0.113,0.110,1.713,625.119,139.216,2060.000
58,449.346,261.039,32.566,45.413,2.801,0.069,0.000,0.069,33.099,459.451,-10.105,211.442,201.337,0.725,0.343,0.280,0.300,1.378,0.000,0.000,0.000,1.378,0.103,1.275,2.731,0.110,0.030,0.042,0.038,0.104,0.199,3.796,0.110,0.104,1.657,604.654,99.242,2060.000
59,385.348,274.446,29.482,33.829,2.262,0.053,0.000,0.053,28.041,430.204,-44.856,222.301,177.446,0.639,0.314,0.242,0.256,0.258,0.000,0.000,0.000,0.258,0.005,0.272,0.592,0.028,0.000,0.002,0.026,0.005,0.010,2.579,0.028,-0.014,1.284,468.480,358.984,2060.000
60,429.591,263.326,32.636,39.411,1.980,0.074,0.000,0.074,32.763,457.687,-28.097,213.294,185.197,0.667,0.313,0.283,0.276,1.329,0.000,0.000,0.000,1.329,0.106,1.219,2.871,0.113,0.033,0.043,0.038,0.106,0.202,3.723,0.113,0.110,1.776,648.271,162.368,2060.000
61,381.389,276.519,28.340,35.814,2.027,0.072,0.000,0.072,27.025,424.156,-42.766,223.980,181.214,0.652,0.299,0.228,0.259,0.029,0.000,0.000,0.000,0.029,0.000,0.031,0.068,0.018,0.000,0.000,0.018,0.000,0.000,1.819,0.018,-0.002,1.732,632.301,614.346,2060.000
62,387.243,274.110,29.086,37.173,2.029,0.072,0.000,0.072,27.928,429.186,-41.942,222.029,180.087,0.648,0.299,0.236,0.259,0.152,0.000,0.000,0.000,0.152,0.002,0.162,0.349,0.017,0.000,0.000,0.016,0.002,0.003,1.622,0.017,-0.011,1.732,632.144,566.795,2060.000
63,367.422,284.329,27.994,35.797,2.408,0.052,0.000,0.052,26.282,419.647,-52.225,230.307,178.082,0.641,0.309,0.222,0.254,0.258,0.000,0.000,0.000,0.258,0.005,0.272,0.592,0.028,0.000,0.002,0.026,0.005,0.010,2.579,0.028,-0.014,1.244,454.060,344.564,2060.000
