catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
16,317.241,218.631,23.661,30.927,2.099,0.016,0.000,0.016,19.508,383.603,-66.362,177.091,110.729,0.399,0.221,0.181,0.150,0.218,0.000,0.000,0.000,0.218,0.016,0.183,1.036,0.018,0.002,0.008,0.008,0.015,0.039,0.762,0.017,0.035,0.396,144.396,71.548,2030.000
17,305.673,219.028,22.176,29.819,2.231,0.016,0.000,0.016,17.642,373.994,-68.321,177.413,109.092,0.393,0.220,0.168,0.145,0.172,0.000,0.000,0.000,0.172,0.016,0.143,0.891,0.015,0.004,0.008,0.003,0.017,0.036,0.295,0.014,0.029,0.378,137.903,80.831,2030.000
18,342.675,211.250,24.936,40.028,2.025,0.022,0.000,0.022,21.765,395.442,-52.768,171.112,118.345,0.426,0.216,0.192,0.164,0.210,0.000,0.000,0.000,0.210,0.012,0.181,1.189,0.014,0.001,0.005,0.007,0.012,0.027,0.670,0.013,0.029,0.524,191.199,120.143,2030.000
19,347.998,212.512,25.099,40.580,2.210,0.019,0.000,0.019,22.034,396.815,-48.817,172.135,123.318,0.444,0.227,0.194,0.171,0.392,0.000,0.000,0.000,0.392,0.019,0.360,1.785,0.031,0.001,0.008,0.022,0.019,0.040,2.220,0.031,0.032,0.445,162.430,19.903,2030.000
20,357.150,212.144,25.944,44.647,2.896,0.013,0.000,0.013,22.779,400.592,-43.442,171.836,128.394,0.462,0.247,0.201,0.180,0.242,0.000,0.000,0.000,0.242,0.013,0.216,0.948,0.012,0.000,0.006,0.006,0.013,0.030,0.557,0.011,0.026,0.318,116.116,33.220,2030.000
21,356.862,214.320,25.504,41.808,2.373,0.015,0.000,0.015,22.714,400.352,-43.489,173.599,130.110,0.468,0.239,0.197,0.181,0.261,0.000,0.000,0.000,0.261,0.017,0.236,0.974,0.016,0.002,0.008,0.006,0.017,0.038,0.628,0.016,0.025,0.354,129.367,37.353,2030.000
22,308.731,218.000,21.646,32.435,2.187,0.017,0.000,0.017,17.459,373.408,-64.677,176.580,111.903,0.403,0.212,0.165,0.148,0.321,0.007,0.017,0.007,0.328,0.040,0.226,2.179,0.043,0.007,0.021,0.016,0.038,0.091,1.535,0.043,0.095,0.405,147.889,49.588,2030.000
23,295.868,230.077,21.173,28.628,2.547,0.014,0.000,0.014,16.345,367.204,-71.336,186.362,115.026,0.414,0.234,0.159,0.151,0.265,0.000,0.000,0.000,0.265,0.023,0.214,1.685,0.026,0.005,0.010,0.011,0.023,0.044,1.100,0.026,0.051,0.338,123.314,35.640,2030.000
24,290.936,229.770,20.149,29.304,2.441,0.015,0.000,0.015,15.363,362.300,-71.363,186.114,114.750,0.413,0.223,0.151,0.148,0.321,0.007,0.017,0.007,0.328,0.040,0.226,2.179,0.043,0.007,0.021,0.016,0.038,0.091,1.535,0.043,0.095,0.361,131.923,33.622,2030.000
25,355.905,212.819,26.199,39.043,2.150,0.016,0.000,0.016,23.414,404.381,-48.476,172.383,123.907,0.446,0.232,0.205,0.174,0.147,0.000,0.000,0.000,0.147,0.007,0.117,0.779,0.007,0.001,0.003,0.004,0.008,0.016,0.359,0.006,0.030,0.381,139.065,94.139,2030.000
26,355.233,214.217,25.234,41.925,2.408,0.015,0.000,0.015,22.374,398.534,-43.302,173.516,130.214,0.469,0.239,0.194,0.181,0.256,0.000,0.000,0.000,0.256,0.021,0.223,1.115,0.021,0.005,0.009,0.007,0.021,0.043,0.710,0.020,0.033,0.356,129.853,41.155,2030.000
27,341.956,212.225,25.277,36.453,1.975,0.019,0.000,0.019,22.058,397.323,-55.367,171.902,116.535,0.420,0.220,0.197,0.162,0.595,0.000,0.000,0.000,0.595,0.049,0.527,2.274,0.063,0.005,0.027,0.030,0.049,0.121,3.004,0.063,0.068,0.454,165.755,-49.483,2030.000
28,353.109,212.142,26.176,38.561,2.020,0.019,0.000,0.019,23.272,403.583,-50.474,171.835,121.360,0.437,0.226,0.205,0.171,0.465,0.000,0.000,0.000,0.465,0.037,0.425,1.806,0.044,0.007,0.017,0.020,0.036,0.077,2.011,0.044,0.040,0.455,166.022,-5.074,2030.000
29,350.068,210.563,25.509,42.888,2.534,0.018,0.000,0.018,22.294,398.139,-48.071,170.556,122.485,0.441,0.231,0.198,0.171,0.245,0.000,0.000,0.000,0.245,0.014,0.219,0.962,0.012,0.000,0.006,0.006,0.014,0.031,0.577,0.012,0.026,0.441,160.786,76.701,2030.000
